lat,lon,flood_height,elevation,precipitation,in_zone,hazard_code,hazard_level,proximity_m
14.64039374,121.0557085,0.0,54.5532951355,9.0,False,1,Low (0–0.5m),4.542197238500726
14.69829935,121.0021322,0.0,21.8562717438,10.0,False,1,Low (0–0.5m),12.566432787601666
14.69885841,121.1002614,0.0,69.322807312,16.0,False,1,Low (0–0.5m),5.692865500525161
14.57131006,120.9833345,0.0,10.9872407913,8.0,False,1,Low (0–0.5m),41.31194114161882
14.7622323,121.0757349,0.0,87.8898468018,18.0,False,1,Low (0–0.5m),27.42324367671767
14.6011784,121.0885987,0.0,14.4637336731,11.0,False,1,Low (0–0.5m),6.5869968417364735
14.70803089,121.052674,0.0,45.0005531311,12.0,True,1,Low (0–0.5m),0.0
14.70920612,121.0502922,0.0,43.226852417,13.0,False,1,Low (0–0.5m),52.26575138733597
14.70962531,121.0470059,0.0,43.1831130981,12.0,True,2,Medium (>0.5–1.5m),0.0
14.66933825,121.1328981,0.0,48.2762107849,17.0,False,3,High (>1.5m),257.4785617904111
14.72701256,121.0465953,0.0,53.3076515198,13.0,False,1,Low (0–0.5m),69.00676979219573
14.6467477,121.0628002,0.0,62.1015319824,10.0,False,1,Low (0–0.5m),122.07396159769996
14.685377,121.097061,0.0,82.2314758301,15.0,False,1,Low (0–0.5m),4.529803218799512
14.39827,121.027496,0.0,37.0790176392,10.0,False,1,Low (0–0.5m),12.741823005122084
14.630796,121.072151,0.0,52.1958312988,10.0,False,1,Low (0–0.5m),29.807475853021646
14.630796,121.072144,0.0,52.1958312988,10.0,False,1,Low (0–0.5m),29.814142403289814
14.630767,121.072205,0.0,52.1958312988,10.0,False,1,Low (0–0.5m),26.419715875899303
14.732137,121.05455,0.0,69.5092391968,14.0,False,1,Low (0–0.5m),1.8925136593727963
14.61853,121.058342,0.0,51.159576416,9.0,False,1,Low (0–0.5m),56.043852560836356
14.636256,121.082314,0.0,36.8361244202,11.0,False,1,Low (0–0.5m),1.2270525033408908
14.636267,121.082298,0.0,36.8361244202,11.0,True,1,Low (0–0.5m),0.0
14.655506,121.086761,0.0,38.0961227417,12.0,False,1,Low (0–0.5m),20.4831796756086
14.620814,121.04863,0.0,41.8438415527,9.0,False,1,Low (0–0.5m),25.1919018588903
14.625777,121.010796,0.0,14.0821800232,8.0,True,1,Low (0–0.5m),0.0
14.627915,121.013458,0.0,17.3416099548,8.0,False,1,Low (0–0.5m),59.35078116749446
14.630739,121.01638,0.0,15.0720682144,8.0,False,1,Low (0–0.5m),46.68195882285168
14.632337,121.01889,0.0,18.1897277832,8.0,False,1,Low (0–0.5m),24.77553763101353
14.633064,121.020218,0.0,20.2778568268,8.0,False,1,Low (0–0.5m),29.53256631043299
14.632171,121.020737,0.0,21.9754295349,8.0,False,1,Low (0–0.5m),19.845327553891114
14.628372,121.033974,0.0,31.1722774506,8.0,False,1,Low (0–0.5m),59.853153476529066
14.626919,121.033798,0.0,30.3964977264,8.0,False,1,Low (0–0.5m),72.45239424489851
14.621645,121.024658,0.0,23.3781356812,8.0,True,1,Low (0–0.5m),0.0
14.622268,121.026466,0.0,27.1499156952,8.0,False,1,Low (0–0.5m),23.57710105313692
14.622911,121.02906,0.0,29.5121612549,8.0,False,1,Low (0–0.5m),4.112002340451113
14.623846,121.033134,0.0,30.462228775,8.0,False,1,Low (0–0.5m),24.993836754462507
14.630303,121.025757,0.0,28.5100765228,8.0,True,1,Low (0–0.5m),0.0
14.673847,121.058876,0.0,52.8063011169,11.0,False,1,Low (0–0.5m),15.44129450558218
14.673867,121.058884,0.0,52.8063011169,11.0,False,1,Low (0–0.5m),17.832661106491294
14.496457,121.007439,0.0,9.46848678589,6.0,False,2,Medium (>0.5–1.5m),57.45808835696551
14.43601,120.987564,0.0,22.6609630585,7.0,False,1,Low (0–0.5m),95.2834026193329
14.658797,121.068962,0.0,71.5064544678,11.0,False,1,Low (0–0.5m),123.96940728875053
14.616882,121.064957,0.0,51.6550140381,9.0,False,1,Low (0–0.5m),87.46386773841117
14.658864,121.068886,0.0,71.5064544678,11.0,False,1,Low (0–0.5m),134.46260299517766
14.608107,121.026985,0.0,14.7621536255,8.0,False,2,Medium (>0.5–1.5m),45.38448484527181
14.432397,121.021523,0.0,36.5415840149,8.0,True,1,Low (0–0.5m),0.0
14.657551,121.06768,0.0,69.7145233154,11.0,False,2,Medium (>0.5–1.5m),99.96772572028276
14.668626,121.076752,0.0,75.0572967529,13.0,False,1,Low (0–0.5m),33.16140155647745
14.626,121.026611,0.0,28.1248760223,8.0,False,2,Medium (>0.5–1.5m),55.9548757931109
14.62723,121.026688,0.0,28.2777023315,8.0,False,2,Medium (>0.5–1.5m),100.38183306804137
14.63078,121.034523,0.0,32.8475952148,8.0,False,1,Low (0–0.5m),40.998635061987564
14.625938,121.030197,0.0,30.6413536072,8.0,False,2,Medium (>0.5–1.5m),41.838494259926804
14.679472,121.079971,0.0,79.2669143677,13.0,False,1,Low (0–0.5m),2.291734269777878
14.65753596,121.0651474,0.0,66.5628967285,10.0,False,2,Medium (>0.5–1.5m),106.89987960686241
14.65752039,121.0660701,0.0,67.5904312134,10.0,False,1,Low (0–0.5m),32.725609865665774
14.65749963,121.0678082,0.0,69.7145233154,11.0,False,1,Low (0–0.5m),115.33504568609428
14.59546344,121.0790808,0.0,17.8703479767,10.0,False,1,Low (0–0.5m),101.25273644565377
14.64241836,121.1211071,0.0,25.0083503723,15.0,False,2,Medium (>0.5–1.5m),0.46281597686430614
14.57361676,121.0765127,0.0,5.74423837662,10.0,False,1,Low (0–0.5m),8.133505335190252
14.57920661,121.0483482,0.0,36.2512741089,8.0,False,1,Low (0–0.5m),37.391985944518126
14.6368596,121.050455,0.0,51.4034194946,9.0,False,1,Low (0–0.5m),102.41891001891878
14.64677938,121.0622514,0.0,62.3565101624,10.0,False,1,Low (0–0.5m),82.3766907403131
14.68882935,120.9720728,0.0,13.4195594788,9.0,False,1,Low (0–0.5m),29.75085040699867
14.65221112,121.0709571,0.0,71.932800293,11.0,False,2,Medium (>0.5–1.5m),64.32321646646272
14.65182706,121.0703723,0.0,71.932800293,11.0,False,1,Low (0–0.5m),30.23358950235516
14.59085422,121.1421812,0.0,54.4768562317,0.0,False,2,Medium (>0.5–1.5m),3535.8945667404337
14.59112417,121.1424602,0.0,0.0,0.0,False,2,Medium (>0.5–1.5m),3565.5775083592794
14.59102034,121.1422322,0.0,54.4768562317,0.0,False,2,Medium (>0.5–1.5m),3540.705978554757
14.69006176,120.9719119,0.0,12.7455749512,9.0,False,1,Low (0–0.5m),95.54599985460524
14.65172067,121.0742776,0.0,71.9953613281,11.0,False,1,Low (0–0.5m),101.87636209527899
14.65243688,121.0742776,0.0,71.9953613281,11.0,False,1,Low (0–0.5m),62.57831148298998
14.64861704,121.0689883,0.0,65.6942062378,11.0,False,1,Low (0–0.5m),55.8142410503629
14.64383485,121.0572306,0.0,57.9075469971,9.0,False,2,Medium (>0.5–1.5m),47.025273550576614
14.64819146,121.0694979,0.0,65.7300643921,11.0,False,1,Low (0–0.5m),6.255588218273568
14.74571089,121.0361448,0.0,64.9433135986,14.0,False,1,Low (0–0.5m),25.264034554591976
14.67026839,121.0794165,0.0,76.9619750977,13.0,False,1,Low (0–0.5m),108.66347312170788
14.65344373,121.0667594,0.0,67.6498794556,11.0,False,1,Low (0–0.5m),10.678277418654222
14.64871528,121.0827891,0.0,37.3246040344,11.0,True,1,Low (0–0.5m),0.0
14.65628471,121.0289969,0.0,35.693271637,9.0,False,1,Low (0–0.5m),61.04056466289912
14.68501919,121.0799736,0.0,77.5776596069,13.0,False,1,Low (0–0.5m),19.11070724242415
14.64230158,121.0603604,0.0,58.0288887024,10.0,False,1,Low (0–0.5m),33.54402484116107
14.53969079,121.0592298,0.0,8.31950473785,9.0,False,1,Low (0–0.5m),23.630600681835574
14.74686165,121.0436985,0.0,65.2277526855,14.0,False,1,Low (0–0.5m),87.52529573626443
14.5812486,121.0636381,0.0,62.3125190735,9.0,False,1,Low (0–0.5m),2.962998358606854
14.63934712,121.1254948,0.0,30.371257782,16.0,False,1,Low (0–0.5m),6.9536374914270125
14.6537707,121.0667862,0.0,67.6498794556,11.0,False,1,Low (0–0.5m),16.518803926736314
14.44360194,121.0365555,0.0,32.4965934753,9.0,False,1,Low (0–0.5m),132.17356127056445
14.65810257,121.0702444,0.0,72.9205703735,11.0,False,1,Low (0–0.5m),54.14809226161624
14.55738134,121.0905943,0.0,5.98287820816,11.0,True,1,Low (0–0.5m),0.0
14.65765405,121.0107609,0.0,19.3463172913,9.0,False,1,Low (0–0.5m),62.774594088071275
14.64043127,121.0648772,0.0,55.1138572693,10.0,False,1,Low (0–0.5m),19.161819628407976
14.64035082,121.0650221,0.0,55.1138572693,10.0,False,1,Low (0–0.5m),31.157242502342214
14.65754095,121.0682856,0.0,70.8740692139,11.0,False,1,Low (0–0.5m),62.17796048429602
14.5685391,121.0597301,0.0,33.3664093018,9.0,False,1,Low (0–0.5m),116.62468915050626
14.48652373,121.0214357,0.0,19.6389961243,7.0,True,2,Medium (>0.5–1.5m),0.0
14.77274289,121.0552408,0.0,68.3417205811,16.0,False,1,Low (0–0.5m),63.45707355079387
14.61917544,121.0495994,0.0,42.9330215454,9.0,False,1,Low (0–0.5m),3.6999851724190185
14.59077505,121.0588155,0.0,42.8373184204,9.0,True,1,Low (0–0.5m),0.0
14.59070107,121.1424602,0.0,0.0,0.0,False,1,Low (0–0.5m),3567.7518587948507
14.64706669,121.0633794,0.0,62.7913284302,10.0,False,1,Low (0–0.5m),81.2831556236685
14.5622996,121.0496557,0.0,18.3568344116,8.0,False,1,Low (0–0.5m),30.359604160579384
14.64761628,121.0644025,0.0,63.6019172668,10.0,False,1,Low (0–0.5m),44.75174776308243
14.64664833,120.9774641,0.0,13.4103212357,8.0,False,1,Low (0–0.5m),57.36547596957338
14.65245154,121.0711321,0.0,72.1060638428,11.0,False,1,Low (0–0.5m),74.24317844148705
14.64705891,121.0633365,0.0,62.7913284302,10.0,False,1,Low (0–0.5m),83.92119390734248
14.63332236,121.0702363,0.0,52.5322418213,10.0,True,2,Medium (>0.5–1.5m),0.0
14.7871457,121.0678921,0.0,74.2497253418,19.0,False,3,High (>1.5m),1113.538039370118
14.66891789,121.1285958,0.0,34.5287971497,17.0,False,3,High (>1.5m),4.391324684973506
14.64243283,121.0945461,0.0,14.8908691406,13.0,True,1,Low (0–0.5m),0.0
14.64326955,121.0691473,0.0,58.6569480896,11.0,False,1,Low (0–0.5m),84.90045980566353
14.64325917,121.0691366,0.0,58.6569480896,11.0,False,1,Low (0–0.5m),83.43175146756592
14.64675732,121.0678492,0.0,62.9480056763,11.0,False,1,Low (0–0.5m),81.75908397070374
14.65359257,121.0629944,0.0,62.8636283875,10.0,False,1,Low (0–0.5m),10.743758763204465
14.6524417,121.0689194,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),105.67822672516549
14.65196681,121.0685948,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),126.2832088769221
14.65196422,121.0685868,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),126.49015496474154
14.65219777,121.068635,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),145.76307847306174
14.52317247,121.0164366,0.0,13.1804542542,6.0,False,1,Low (0–0.5m),35.42327648733603
14.56631963,121.0249588,0.0,9.97327899933,7.0,False,1,Low (0–0.5m),7.8795989516469405
14.52881038,121.0167678,0.0,8.94515037537,7.0,True,2,Medium (>0.5–1.5m),0.0
14.62818846,121.0773701,0.0,30.4271450043,11.0,False,1,Low (0–0.5m),4.928424239877101
14.6018221,121.1076531,0.0,11.4487142563,12.0,False,2,Medium (>0.5–1.5m),94.6532480688339
14.70572983,121.0210783,0.0,31.7705879211,11.0,False,1,Low (0–0.5m),56.24515131383443
14.6163296,121.1113251,0.0,11.9897632599,13.0,False,1,Low (0–0.5m),914.7384852152935
14.73141728,121.0524426,0.0,65.0312652588,14.0,True,1,Low (0–0.5m),0.0
14.64305157,120.9894321,0.0,21.0935211182,8.0,False,2,Medium (>0.5–1.5m),83.18836257181016
14.55829912,121.0450916,0.0,24.0706062317,8.0,False,1,Low (0–0.5m),40.75983066671072
14.6870982,121.0479928,0.0,56.1043243408,11.0,False,1,Low (0–0.5m),100.41884161544353
14.66243469,121.0164964,0.0,21.9129600525,9.0,False,1,Low (0–0.5m),64.31561562674226
14.61665559,121.1092245,0.0,12.3427562714,13.0,False,1,Low (0–0.5m),719.7624514772865
14.66099328,121.0665295,0.0,69.8663635254,11.0,False,1,Low (0–0.5m),78.03951803160206
14.65897965,121.0695229,0.0,72.5123748779,11.0,False,1,Low (0–0.5m),134.93908828130427
14.68091584,121.0887489,0.0,76.3566970825,14.0,False,1,Low (0–0.5m),9.931786880948643
14.50541168,121.0278842,0.0,16.2054538727,7.0,True,2,Medium (>0.5–1.5m),0.0
14.57645147,121.0273545,0.0,6.76014614105,8.0,True,1,Low (0–0.5m),0.0
14.36687033,121.0387096,0.0,30.0082817078,11.0,False,2,Medium (>0.5–1.5m),1237.4187592447054
14.63670485,121.0520746,0.0,50.626499176,9.0,True,1,Low (0–0.5m),0.0
14.6536767,121.0213324,0.0,27.5276565552,9.0,False,1,Low (0–0.5m),49.69117403304582
14.58058062,121.0320441,0.0,9.76521873474,8.0,True,1,Low (0–0.5m),0.0
14.59012093,121.0918818,0.0,10.6233959198,12.0,False,1,Low (0–0.5m),30.106998793098388
14.66700502,121.0736255,0.0,71.04712677,12.0,False,3,High (>1.5m),30.557015566760494
14.67367919,120.9817158,0.0,14.0696563721,9.0,True,2,Medium (>0.5–1.5m),0.0
14.64971225,121.1164345,0.0,27.6412982941,14.0,True,2,Medium (>0.5–1.5m),0.0
14.55717885,121.0840175,0.0,6.53900527954,11.0,False,1,Low (0–0.5m),8.591938419768407
14.54496125,121.1158661,0.0,5.95179271698,13.0,False,2,Medium (>0.5–1.5m),710.207935125099
14.52026732,121.0749712,0.0,5.68727064133,9.0,False,1,Low (0–0.5m),1.5397928349820384
14.51937411,121.0729005,0.0,6.21885538101,9.0,False,1,Low (0–0.5m),2.6414048395760386
14.64700126,121.0338387,0.0,36.9284820557,9.0,True,1,Low (0–0.5m),0.0
14.62797617,121.0821239,0.0,12.4665813446,11.0,True,3,High (>1.5m),0.0
14.62800213,121.08214,0.0,12.4665813446,11.0,True,3,High (>1.5m),0.0
14.62729621,121.0810993,0.0,11.1856298447,11.0,False,2,Medium (>0.5–1.5m),12.767537403606704
14.6462435,121.0580725,0.0,60.2424049377,9.0,False,1,Low (0–0.5m),46.07309317974895
14.57662799,121.059588,0.0,43.9188652039,9.0,False,1,Low (0–0.5m),35.03508407514458
14.57818551,121.0612617,0.0,42.4162406921,9.0,False,1,Low (0–0.5m),37.64123286305607
14.59202228,121.1064032,0.0,10.8565387726,12.0,False,2,Medium (>0.5–1.5m),26.394780893960675
14.64085611,121.1016879,0.0,14.5955848694,13.0,True,3,High (>1.5m),0.0
14.55582368,121.0861847,0.0,6.56633234024,11.0,True,1,Low (0–0.5m),0.0
14.69973452,121.1060426,0.0,38.5715751648,16.0,False,1,Low (0–0.5m),118.31328091707795
14.70059586,121.106284,0.0,33.9665641785,16.0,False,1,Low (0–0.5m),23.79250822763266
14.70063737,121.1057476,0.0,37.7849807739,16.0,False,1,Low (0–0.5m),24.957258148078097
14.56336268,121.0654137,0.0,16.5527076721,9.0,False,1,Low (0–0.5m),23.23322666941631
14.664063,121.0688362,0.0,68.4841766357,11.0,True,1,Low (0–0.5m),0.0
14.57420603,121.0010353,0.0,7.00745439529,7.0,False,1,Low (0–0.5m),4.3811020375324885
14.61340326,120.9942815,0.0,7.53836297989,8.0,True,2,Medium (>0.5–1.5m),0.0
14.42858768,121.0101817,0.0,35.5562362671,8.0,False,1,Low (0–0.5m),24.025649900095164
14.42872535,121.0101495,0.0,35.3216438293,8.0,False,1,Low (0–0.5m),8.17054406790155
14.49015137,120.9858534,0.0,7.31955099106,6.0,False,1,Low (0–0.5m),4.456298724447978
14.53578852,121.0605348,0.0,6.42844057083,9.0,True,1,Low (0–0.5m),0.0
14.53582747,121.0605133,0.0,6.42844057083,9.0,True,1,Low (0–0.5m),0.0
14.53721911,121.0598884,0.0,6.58452749252,9.0,False,1,Low (0–0.5m),1.5960714971902492
14.6576251,120.9734032,0.0,14.0308008194,9.0,False,1,Low (0–0.5m),80.55002941696651
14.58231807,120.9844861,0.0,10.0827713013,8.0,True,1,Low (0–0.5m),0.0
14.57782852,121.032579,0.0,5.64391040802,8.0,True,1,Low (0–0.5m),0.0
14.59991824,120.999249,0.0,7.40075302124,8.0,True,2,Medium (>0.5–1.5m),0.0
14.60009993,120.9989969,0.0,7.40075302124,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57829454,121.0346863,0.0,9.66927433014,8.0,False,1,Low (0–0.5m),14.162428801195107
14.57813879,121.0326586,0.0,5.64391040802,8.0,True,1,Low (0–0.5m),0.0
14.57783631,121.033153,0.0,6.82900381088,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57792457,121.0336089,0.0,6.82900381088,8.0,False,1,Low (0–0.5m),18.744745740492505
14.37034167,121.0542343,0.0,9.44065380096,11.0,False,1,Low (0–0.5m),821.7863971848332
14.60051912,120.9966741,0.0,7.57638406754,8.0,True,2,Medium (>0.5–1.5m),0.0
14.657755,120.9485029,0.0,6.06325435638,9.0,False,1,Low (0–0.5m),35.73042902138933
14.69149523,121.123108,0.0,17.1396636963,17.0,False,3,High (>1.5m),835.3770505760605
14.63501272,121.0067593,0.0,15.3296909332,8.0,True,3,High (>1.5m),0.0
14.70836282,120.9384916,0.0,2.56843996048,10.0,False,1,Low (0–0.5m),241.56963210413002
14.70822792,120.9382234,0.0,2.56843996048,9.0,False,1,Low (0–0.5m),275.0523022138977
14.7080982,120.9379659,0.0,2.56843996048,9.0,False,1,Low (0–0.5m),307.24628576744317
14.61926146,120.9654923,0.0,6.74146175385,8.0,False,1,Low (0–0.5m),15.290604545353045
14.61699829,120.975041,0.0,7.33788633347,8.0,True,1,Low (0–0.5m),0.0
14.53430285,120.9982596,0.0,7.59381866455,7.0,True,1,Low (0–0.5m),0.0
14.53429506,120.9982649,0.0,7.59381866455,7.0,True,1,Low (0–0.5m),0.0
14.75409159,120.9463342,0.0,5.65578079224,11.0,False,2,Medium (>0.5–1.5m),2030.2413294545363
14.70891599,120.9436068,0.0,3.20402264595,10.0,False,1,Low (0–0.5m),4.469787881617296
14.56513322,121.0035934,0.0,6.82370185852,7.0,False,1,Low (0–0.5m),24.626031381407184
14.45942061,120.9596904,0.0,6.3101773262,6.0,False,3,High (>1.5m),886.4661385810311
14.45927387,120.9595965,0.0,6.49346590042,6.0,False,3,High (>1.5m),899.2510134968906
14.56089139,121.0134338,0.0,22.4231185913,7.0,False,1,Low (0–0.5m),40.281661682853695
14.58104628,121.0331373,0.0,10.9345254898,8.0,True,1,Low (0–0.5m),0.0
14.55686701,121.0056237,0.0,7.75305461884,7.0,True,2,Medium (>0.5–1.5m),0.0
14.5627268,120.9951814,0.0,9.29846954346,7.0,True,2,Medium (>0.5–1.5m),0.0
14.56272161,120.9953074,0.0,9.29846954346,7.0,True,2,Medium (>0.5–1.5m),0.0
14.73533959,120.9492002,0.0,5.21255731583,10.0,False,2,Medium (>0.5–1.5m),129.76845843735686
14.73513985,120.9494014,0.0,5.23551034927,10.0,False,2,Medium (>0.5–1.5m),109.29877189347688
14.70823066,120.9437285,0.0,3.1090657711,10.0,True,1,Low (0–0.5m),0.0
14.71087685,120.9440289,0.0,3.35215806961,10.0,True,1,Low (0–0.5m),0.0
14.71123745,120.9416203,0.0,3.23195266724,10.0,True,1,Low (0–0.5m),0.0
14.43296249,120.9851779,0.0,17.18009758,7.0,False,1,Low (0–0.5m),45.23711510860765
14.46478906,120.9842004,0.0,9.6499376297,6.0,True,2,Medium (>0.5–1.5m),0.0
14.56681532,121.133025,0.0,14.0864591599,14.0,False,3,High (>1.5m),3094.3959023619977
14.67749104,120.9621929,0.0,4.97637224197,9.0,True,2,Medium (>0.5–1.5m),0.0
14.67623521,120.9628902,0.0,5.71749019623,9.0,False,2,Medium (>0.5–1.5m),6.326691611204094
14.67671263,120.9629439,0.0,5.5337305069,9.0,True,2,Medium (>0.5–1.5m),0.0
14.65398715,120.9889908,0.0,24.5386276245,9.0,True,1,Low (0–0.5m),0.0
14.6863504,121.0897453,0.0,89.5149230957,14.0,True,1,Low (0–0.5m),0.0
14.56686205,121.1329231,0.0,14.0864591599,14.0,False,3,High (>1.5m),3081.8607082695767
14.56655592,121.1344121,0.0,14.8742246628,15.0,False,3,High (>1.5m),3244.801847983773
14.72120554,121.1362759,0.0,19.222492218,21.0,False,3,High (>1.5m),602.6063247737835
14.63252409,121.1226183,0.0,20.3677806854,15.0,False,2,Medium (>0.5–1.5m),419.9622776271173
14.63300818,121.0168341,0.0,15.4814777374,8.0,True,3,High (>1.5m),0.0
14.71535897,120.9523292,0.0,4.63814544678,10.0,True,1,Low (0–0.5m),0.0
14.71536935,120.9523399,0.0,4.63814544678,10.0,True,1,Low (0–0.5m),0.0
14.72185927,121.1307708,0.0,16.0416965485,20.0,False,3,High (>1.5m),105.26484174078962
14.64499803,120.9570323,0.0,5.5766749382,9.0,False,1,Low (0–0.5m),2.0110008871254856
14.63449554,121.0091986,0.0,12.5449790955,8.0,True,3,High (>1.5m),0.0
14.63785157,120.9738413,0.0,7.25189399719,8.0,True,2,Medium (>0.5–1.5m),0.0
14.7185091,121.1356728,0.0,18.1766529083,21.0,False,3,High (>1.5m),727.6213131168262
14.69196007,120.9966771,0.0,20.376411438,10.0,True,1,Low (0–0.5m),0.0
14.65295922,121.096949,0.0,10.2427883148,13.0,True,3,High (>1.5m),0.0
14.65176293,121.0977403,0.0,11.1843156815,13.0,True,3,High (>1.5m),0.0
14.548539,121.0891794,0.0,6.66783046722,11.0,True,1,Low (0–0.5m),0.0
14.61066001,120.9872903,0.0,8.62410545349,8.0,True,2,Medium (>0.5–1.5m),0.0
14.68471453,121.0257286,0.0,35.59765625,10.0,True,1,Low (0–0.5m),0.0
14.57464229,121.0092495,0.0,8.03537750244,7.0,False,1,Low (0–0.5m),6.549876984743321
14.57530424,121.0098799,0.0,8.03537750244,8.0,True,1,Low (0–0.5m),0.0
14.57574554,121.0094051,0.0,7.89131116867,8.0,True,1,Low (0–0.5m),0.0
14.7519308,120.9542645,0.0,7.12374591827,11.0,False,2,Medium (>0.5–1.5m),2115.4670035153936
14.75236137,120.952226,0.0,6.69640541077,11.0,False,2,Medium (>0.5–1.5m),2116.3641531263147
14.35745319,121.0572052,0.0,11.5457544327,12.0,False,1,Low (0–0.5m),2305.8525795042838
14.62353318,121.1178549,0.0,14.4303712845,14.0,False,1,Low (0–0.5m),1381.8992287716098
14.57479804,120.9834628,0.0,11.9547481537,8.0,True,1,Low (0–0.5m),0.0
14.62154625,121.1104721,0.0,12.8605651855,14.0,False,1,Low (0–0.5m),614.0032788535035
14.61172899,121.023315,0.0,11.4918403625,8.0,True,3,High (>1.5m),0.0
14.40675203,120.9438237,0.0,20.7598991394,7.0,False,3,High (>1.5m),5017.260397744216
14.42190457,120.946237,0.0,15.2843694687,6.0,False,3,High (>1.5m),3669.3169450490027
14.45863466,120.9591467,0.0,6.24678039551,6.0,False,3,High (>1.5m),961.977092968491
14.66451206,121.0389362,0.0,41.6394271851,9.0,False,1,Low (0–0.5m),11.474826430921537
14.66473002,121.0402988,0.0,41.9759597778,9.0,False,1,Low (0–0.5m),48.70826050085075
14.59210079,121.0839157,0.0,10.5098218918,11.0,False,1,Low (0–0.5m),23.254995759139366
14.52805462,121.0227297,0.0,10.8176393509,7.0,True,1,Low (0–0.5m),0.0
14.59237334,121.0840205,0.0,10.5098218918,11.0,False,1,Low (0–0.5m),25.125104913150192
14.59180488,121.0842644,0.0,10.5098218918,11.0,False,1,Low (0–0.5m),51.455836418782035
14.59466354,121.1155723,0.0,11.1901655197,13.0,False,1,Low (0–0.5m),598.705208153484
14.44946124,120.9439163,0.0,6.44175100327,6.0,False,3,High (>1.5m),2866.326054808866
14.46614089,121.0344194,0.0,27.0606937408,8.0,False,1,Low (0–0.5m),40.40056482833983
14.75216092,120.952374,0.0,6.69640541077,11.0,False,2,Medium (>0.5–1.5m),2096.3159641209545
14.67215993,120.9683785,0.0,8.35380554199,9.0,True,2,Medium (>0.5–1.5m),0.0
14.36825074,121.054826,0.0,10.5946702957,11.0,False,1,Low (0–0.5m),1059.3559978041367
14.57872145,121.1216673,0.0,12.2879905701,14.0,False,3,High (>1.5m),1426.8594072629514
14.64112816,121.0732883,0.0,58.6114044189,10.0,True,2,Medium (>0.5–1.5m),0.0
14.6199023,121.121044,0.0,13.4790678024,14.0,False,1,Low (0–0.5m),1798.2967628896524
14.66103754,120.9748046,0.0,16.0145339966,9.0,False,1,Low (0–0.5m),8.654205357522299
14.55389717,121.0054628,0.0,6.97448205948,7.0,True,1,Low (0–0.5m),0.0
14.63653547,121.0132089,0.0,15.1381034851,8.0,True,3,High (>1.5m),0.0
14.66414878,121.1078797,0.0,17.1332168579,14.0,True,2,Medium (>0.5–1.5m),0.0
14.67305512,121.0250527,0.0,33.3223114014,9.0,True,3,High (>1.5m),0.0
14.43034161,121.013403,0.0,35.4899864197,8.0,False,1,Low (0–0.5m),89.76540754276213
14.68285158,121.0333626,0.0,43.4187049866,10.0,True,3,High (>1.5m),0.0
14.68297613,121.0332982,0.0,43.6540641785,10.0,True,3,High (>1.5m),0.0
14.70503963,121.0782681,0.0,69.3835906982,14.0,True,2,Medium (>0.5–1.5m),0.0
14.70948522,121.0474565,0.0,43.3300704956,12.0,True,2,Medium (>0.5–1.5m),0.0
14.60930258,120.9872447,0.0,9.08021640778,8.0,True,2,Medium (>0.5–1.5m),0.0
14.62488259,121.00619,0.0,15.9592218399,8.0,True,2,Medium (>0.5–1.5m),0.0
14.70502925,121.0782574,0.0,69.3835906982,14.0,True,2,Medium (>0.5–1.5m),0.0
14.58247916,120.984761,0.0,10.0827713013,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58007024,120.987867,0.0,9.65927791595,8.0,False,1,Low (0–0.5m),2.8829916016361388
14.75267967,120.9491017,0.0,6.00665044785,11.0,False,2,Medium (>0.5–1.5m),1986.5600940676707
14.75255517,120.9521809,0.0,6.80469942093,11.0,False,2,Medium (>0.5–1.5m),2137.600379516241
14.75257499,120.9505554,0.0,6.43904018402,11.0,False,2,Medium (>0.5–1.5m),2051.123191691787
14.67108622,121.1064202,0.0,18.4652366638,14.0,True,1,Low (0–0.5m),0.0
14.59447665,121.0223495,0.0,9.85855484009,8.0,True,2,Medium (>0.5–1.5m),0.0
14.68290017,120.937559,0.0,6.48295354843,9.0,False,1,Low (0–0.5m),18.368074092481713
14.62413963,120.98696,0.0,6.80776309967,8.0,True,2,Medium (>0.5–1.5m),0.0
14.44385605,120.924878,0.0,6.8370013237,6.0,False,3,High (>1.5m),5017.947223554942
14.57516147,121.0926206,0.0,7.53905963898,11.0,True,2,Medium (>0.5–1.5m),0.0
14.52596257,121.0744821,0.0,5.98971939087,9.0,False,1,Low (0–0.5m),6.39915185675128
14.52637021,121.0745116,0.0,5.98971939087,9.0,False,2,Medium (>0.5–1.5m),40.04490227480249
14.61932613,120.9818481,0.0,6.37691402435,8.0,True,1,Low (0–0.5m),0.0
14.62183843,120.9820627,0.0,6.28364562988,8.0,True,2,Medium (>0.5–1.5m),0.0
14.61069376,120.9866117,0.0,8.88408088684,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57624612,121.0426057,0.0,21.0801792145,8.0,True,1,Low (0–0.5m),0.0
14.72022664,121.1278858,0.0,16.1666870117,20.0,False,3,High (>1.5m),190.45992367679986
